"DateTime	PSNR-DateTime	PSNR-Value	PSNR-MeanA	PSNR-MeanH	PSNR-Min	PSNR-Max	PSNR-StdDevP	SSIM-DateTime	SSIM-Value	SSIM-MeanA	SSIM-MeanH	SSIM-Min	SSIM-Max	SSIM-StdDevP	VMAF-DateTime	VMAF-Value	VMAF-MeanA	VMAF-MeanH	VMAF-Min	VMAF-Max	VMAF-StdDevP	PSNR-Options	SSIM-Options	VMAF-Options	Frame	Bitrate	FileSpec	FFMetrics	FFMpeg"
"2026-01-09 15:04:32	2026-01-09 14:24:47	40.379308	42.350589	41.950496	27.890000	69.850000	4.059704	2026-01-09 14:53:53	0.992187	0.992187	0.992173	0.944443	0.999999	0.003734											1920x1080-23.98p, yuv420p10le (tv)	1806	F:\Аниме\Онгоинги\!_37_Зима_2025\JamClub\Доктор Стоун\ТВ-4\JamClub_Dr_Stone_Science_Future_03_1080p_HEVC(63).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-09 15:04:32	2026-01-09 14:26:08	47.754182	48.512842	48.364963	38.290000	100.000000	2.745014	2026-01-09 14:55:13	0.99348	0.993480	0.993471	0.954709	1.000000	0.003041											1920x1080-23.98p, yuv420p10le (tv)	1806	F:\Аниме\Онгоинги\!_37_Зима_2025\JamClub\Доктор Стоун\ТВ-4\JamClub_Dr_Stone_Science_Future_03_1080p_HEVC(64).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-09 15:04:32	2026-01-09 14:27:28	47.754182	48.512842	48.364963	38.290000	100.000000	2.745014	2026-01-09 14:56:33	0.99348	0.993480	0.993471	0.954709	1.000000	0.003041											1920x1080-23.98p, yuv420p10le (tv)	1806	F:\Аниме\Онгоинги\!_37_Зима_2025\JamClub\Доктор Стоун\ТВ-4\JamClub_Dr_Stone_Science_Future_03_1080p_HEVC(65).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-09 15:04:32	2026-01-09 14:35:21	40.379308	42.350589	41.950496	27.890000	69.850000	4.059704	2026-01-09 15:04:32	0.992187	0.992187	0.992173	0.944443	0.999999	0.003734											1920x1080-23.98p, yuv420p10le (tv)	1806	F:\Аниме\Онгоинги\!_37_Зима_2025\JamClub\Доктор Стоун\ТВ-4\JamClub_Dr_Stone_Science_Future_03_1080p_HEVC(66).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-09 18:07:56	2026-01-09 17:59:55	45.862555	46.194829	46.127936	37.450000	70.350000	1.799882	2026-01-09 18:07:56	0.992799	0.992799	0.992789	0.954468	0.999999	0.003161											1920x1080-23.98p, yuv420p10le (tv)	1802	F:\Аниме\Онгоинги\!_37_Зима_2025\JamClub\Доктор Стоун\ТВ-4\JamClub_Dr_Stone_Science_Future_03_1080p_HEVC(67).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-09 18:25:47	2026-01-09 18:24:35	49.369097	50.305436	50.135593	38.000000	100.000000	3.116322	2026-01-09 18:25:47	0.994035	0.994035	0.994030	0.965092	1.000000	0.002315											1920x1080-23.98p, yuv420p10le (tv)	981	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(67).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 15:18:29	2026-01-10 14:22:58	45.862555	46.194829	46.127936	37.450000	70.350000	1.799882	2026-01-10 14:54:30	0.992799	0.992799	0.992789	0.954468	0.999999	0.003161											1920x1080-23.98p, yuv420p10le (tv)	1802	F:\Аниме\Онгоинги\!_37_Зима_2025\JamClub\Доктор Стоун\ТВ-4\JamClub_Dr_Stone_Science_Future_03_1080p_HEVC(68).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 15:18:29	2026-01-10 14:30:47	45.862555	46.194829	46.127936	37.450000	70.350000	1.799882	2026-01-10 15:02:28	0.992799	0.992799	0.992789	0.954468	0.999999	0.003161											1920x1080-23.98p, yuv420p10le (tv)	1802	F:\Аниме\Онгоинги\!_37_Зима_2025\JamClub\Доктор Стоун\ТВ-4\JamClub_Dr_Stone_Science_Future_03_1080p_HEVC(69).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 15:18:29	2026-01-10 14:38:40	45.862555	46.194829	46.127936	37.450000	70.350000	1.799882	2026-01-10 15:10:28	0.992799	0.992799	0.992789	0.954468	0.999999	0.003161											1920x1080-23.98p, yuv420p10le (tv)	1802	F:\Аниме\Онгоинги\!_37_Зима_2025\JamClub\Доктор Стоун\ТВ-4\JamClub_Dr_Stone_Science_Future_03_1080p_HEVC(70).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 15:18:29	2026-01-10 14:46:33	45.864909	46.196782	46.130014	37.490000	70.340000	1.798035	2026-01-10 15:18:29	0.992807	0.992807	0.992797	0.954593	0.999999	0.003153											1920x1080-23.98p, yuv420p10le (tv)	1803	F:\Аниме\Онгоинги\!_37_Зима_2025\JamClub\Доктор Стоун\ТВ-4\JamClub_Dr_Stone_Science_Future_03_1080p_HEVC(71).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 16:02:26	2026-01-10 15:53:59	49.369123	50.305439	50.135597	38.000000	100.000000	3.116315	2026-01-10 15:58:49	0.994035	0.994035	0.994030	0.965092	1.000000	0.002315											1920x1080-23.98p, yuv420p10le (tv)	981	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(68).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 16:02:26	2026-01-10 15:55:13	49.369044	50.305421	50.135573	38.000000	100.000000	3.116356	2026-01-10 16:00:02	0.994035	0.994035	0.994030	0.965092	1.000000	0.002315											1920x1080-23.98p, yuv420p10le (tv)	981	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(69).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 16:02:26	2026-01-10 15:56:25	49.369142	50.305445	50.135605	38.000000	100.000000	3.116303	2026-01-10 16:01:14	0.994035	0.994035	0.994030	0.965092	1.000000	0.002315											1920x1080-23.98p, yuv420p10le (tv)	981	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(70).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 16:02:26	2026-01-10 15:57:37	49.369071	50.305431	50.135586	38.000000	100.000000	3.116337	2026-01-10 16:02:26	0.994035	0.994035	0.994030	0.965092	1.000000	0.002315											1920x1080-23.98p, yuv420p10le (tv)	981	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(71).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 18:21:44	2026-01-10 18:17:43	48.327731	48.955324	48.841355	37.150000	100.000000	2.390137	2026-01-10 18:20:24	0.993033	0.993033	0.993021	0.947731	1.000000	0.003420											1920x1080-23.98p, yuv420p10le (tv)	1905	F:\Convert\files\JamClub_Ore_dake_Level_Up_na_Ken_Season_2_13_1080p_HEVC(70).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 18:21:44	2026-01-10 18:19:04	48.327717	48.955321	48.841351	37.110000	100.000000	2.390145	2026-01-10 18:21:44	0.993033	0.993033	0.993021	0.947674	1.000000	0.003420											1920x1080-23.98p, yuv420p10le (tv)	1905	F:\Convert\files\JamClub_Ore_dake_Level_Up_na_Ken_Season_2_13_1080p_HEVC(71).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 18:34:03	2026-01-10 18:30:27	48.7601	49.373227	49.270317	39.960000	76.830000	2.241444	2026-01-10 18:32:51	0.992821	0.992821	0.992810	0.961603	0.999983	0.003291											1920x1080-23.98p, yuv420p10le (tv)	1195	F:\Convert\files\Nanatsu_no_Maken_ga_Shihai_suru_[02]_[AniLibria_TV]_[WEBRip_1080p]_HEVC(70).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 18:34:03	2026-01-10 18:31:39	48.7601	49.373227	49.270317	39.960000	76.830000	2.241444	2026-01-10 18:34:03	0.992821	0.992821	0.992810	0.961603	0.999983	0.003291											1920x1080-23.98p, yuv420p10le (tv)	1195	F:\Convert\files\Nanatsu_no_Maken_ga_Shihai_suru_[02]_[AniLibria_TV]_[WEBRip_1080p]_HEVC(71).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 20:10:26	2026-01-10 20:08:59	44.552503	46.263031	45.697585	31.730000	100.000000	6.427174	2026-01-10 20:10:26	0.990135	0.990135	0.990114	0.933218	1.000000	0.004603											1920x804-25p, yuv420p10le (tv)	3951	F:\Convert\files\FBS NF 124 (1080P AVC)_HEVC(70).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-10 20:58:35	2026-01-10 20:57:08	44.552413	46.263027	45.697574	31.730000	100.000000	6.427188	2026-01-10 20:58:35	0.990135	0.990135	0.990114	0.933218	1.000000	0.004603											1920x804-25p, yuv420p10le (tv)	3951	F:\Convert\files\FBS NF 124 (1080P AVC)_HEVC(71).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:11:01	49.376365	50.312960	50.143308	38.020000	100.000000	3.113712	2026-01-13 13:39:54	0.994044	0.994044	0.994039	0.965153	1.000000	0.002309											1920x1080-23.98p, yuv420p10le (tv)	984	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(72).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:12:14	49.17466	50.066749	49.903920	37.980000	100.000000	3.052280	2026-01-13 13:41:05	0.993795	0.993795	0.993790	0.964902	1.000000	0.002399											1920x1080-23.98p, yuv420p10le (tv)	934	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(73).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:13:27	49.364526	50.301688	50.131442	38.010000	100.000000	3.120779	2026-01-13 13:42:17	0.994031	0.994031	0.994025	0.965133	1.000000	0.002314											1920x1080-23.98p, yuv420p10le (tv)	979	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(74).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:14:40	49.591838	50.515437	50.362126	38.010000	100.000000	2.817095	2026-01-13 13:43:30	0.99434	0.994340	0.994335	0.965345	1.000000	0.002115											1920x1080-23.98p, yuv420p10le (tv)	1020	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(75).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:15:51	49.229034	50.159680	49.988891	37.730000	100.000000	3.124037	2026-01-13 13:44:41	0.993814	0.993814	0.993807	0.964678	1.000000	0.002493											1920x1080-23.98p, yuv420p10le (tv)	922	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(76).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:17:03	49.229954	50.161167	49.990309	37.730000	100.000000	3.124491	2026-01-13 13:45:53	0.993816	0.993816	0.993810	0.964684	1.000000	0.002492											1920x1080-23.98p, yuv420p10le (tv)	923	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(77).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:18:14	49.073526	50.087172	49.905143	36.920000	100.000000	3.201465	2026-01-13 13:47:05	0.993833	0.993833	0.993827	0.964005	1.000000	0.002493											1920x1080-23.98p, yuv420p10le (tv)	918	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(78).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:19:29	49.856232	50.918986	50.733340	38.040000	100.000000	3.241425	2026-01-13 13:48:19	0.994659	0.994659	0.994655	0.966070	1.000000	0.002091											1920x1080-23.98p, yuv420p10le (tv)	1166	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(79).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:20:44	50.059873	51.129100	50.945987	38.030000	100.000000	3.218950	2026-01-13 13:49:35	0.994917	0.994917	0.994913	0.966387	1.000000	0.001923											1920x1080-23.98p, yuv420p10le (tv)	1224	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(80).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:21:56	49.220283	50.155142	49.983770	37.560000	100.000000	3.128388	2026-01-13 13:50:48	0.993802	0.993802	0.993795	0.964621	1.000000	0.002507											1920x1080-23.98p, yuv420p10le (tv)	930	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(81).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:23:07	49.220372	50.154977	49.983671	37.560000	100.000000	3.127778	2026-01-13 13:52:01	0.993801	0.993801	0.993795	0.964707	1.000000	0.002506											1920x1080-23.98p, yuv420p10le (tv)	931	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(82).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:24:15	49.019431	49.982627	49.806072	37.220000	100.000000	3.164488	2026-01-13 13:53:08	0.993518	0.993518	0.993510	0.962487	1.000000	0.002673											1920x1080-23.98p, yuv420p10le (tv)	927	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(83).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:25:23	49.017318	49.981197	49.804621	37.190000	100.000000	3.164090	2026-01-13 13:54:16	0.993515	0.993515	0.993508	0.962389	1.000000	0.002674											1920x1080-23.98p, yuv420p10le (tv)	928	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(84).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:26:35	49.369853	50.306444	50.136565	38.000000	100.000000	3.116575	2026-01-13 13:55:28	0.994036	0.994036	0.994030	0.965091	1.000000	0.002314											1920x1080-23.98p, yuv420p10le (tv)	981	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(85).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:27:48	49.369044	50.305421	50.135573	38.000000	100.000000	3.116356	2026-01-13 13:56:41	0.994035	0.994035	0.994030	0.965092	1.000000	0.002315											1920x1080-23.98p, yuv420p10le (tv)	981	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(86).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:29:00	49.381313	50.319169	50.149280	38.010000	100.000000	3.116182	2026-01-13 13:57:53	0.994052	0.994052	0.994047	0.965159	1.000000	0.002308											1920x1080-23.98p, yuv420p10le (tv)	978	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(87).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:30:13	49.381508	50.319209	50.149335	38.010000	100.000000	3.116083	2026-01-13 13:59:06	0.994052	0.994052	0.994047	0.965159	1.000000	0.002308											1920x1080-23.98p, yuv420p10le (tv)	978	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(88).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:31:25	49.417238	50.339268	50.171441	38.000000	100.000000	3.102262	2026-01-13 14:00:18	0.994084	0.994084	0.994079	0.965582	1.000000	0.002283											1920x1080-23.98p, yuv420p10le (tv)	968	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(89).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:32:38	49.369044	50.305421	50.135573	38.000000	100.000000	3.116356	2026-01-13 14:01:30	0.994035	0.994035	0.994030	0.965092	1.000000	0.002315											1920x1080-23.98p, yuv420p10le (tv)	981	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(90).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:33:50	49.381388	50.319181	50.149296	38.010000	100.000000	3.116150	2026-01-13 14:02:43	0.994052	0.994052	0.994047	0.965159	1.000000	0.002308											1920x1080-23.98p, yuv420p10le (tv)	978	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(91).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:35:03	49.381313	50.319169	50.149280	38.010000	100.000000	3.116182	2026-01-13 14:03:55	0.994052	0.994052	0.994047	0.965159	1.000000	0.002308											1920x1080-23.98p, yuv420p10le (tv)	978	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(92).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:36:16	49.417194	50.339261	50.171430	38.000000	100.000000	3.102284	2026-01-13 14:05:08	0.994084	0.994084	0.994079	0.965582	1.000000	0.002283											1920x1080-23.98p, yuv420p10le (tv)	968	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(93).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:37:28	49.380273	50.312897	50.143732	38.030000	100.000000	3.110625	2026-01-13 14:06:20	0.994045	0.994045	0.994040	0.965156	1.000000	0.002311											1920x1080-23.98p, yuv420p10le (tv)	977	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(94).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 14:07:35	2026-01-13 13:38:41	49.601433	50.521595	50.368637	38.010000	100.000000	2.816186	2026-01-13 14:07:35	0.994348	0.994348	0.994344	0.965320	1.000000	0.002110											1920x1080-23.98p, yuv420p10le (tv)	1016	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(95).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:14:10	49.375024	50.308019	50.138471	38.020000	100.000000	3.114922	2026-01-13 17:43:17	0.99404	0.994040	0.994035	0.965069	1.000000	0.002310											1920x1080-23.98p, yuv420p10le (tv)	976	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(96).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:15:23	49.602417	50.531947	50.373644	38.020000	100.000000	2.909227	2026-01-13 17:44:30	0.994352	0.994352	0.994347	0.965240	1.000000	0.002109											1920x1080-23.98p, yuv420p10le (tv)	1016	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(97).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:16:35	49.370184	50.306038	50.136312	37.930000	100.000000	3.115196	2026-01-13 17:45:43	0.994038	0.994038	0.994033	0.965223	1.000000	0.002313											1920x1080-23.98p, yuv420p10le (tv)	970	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(98).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:17:49	49.383201	50.315893	50.146597	37.920000	100.000000	3.112456	2026-01-13 17:46:56	0.99405	0.994050	0.994045	0.965135	1.000000	0.002309											1920x1080-23.98p, yuv420p10le (tv)	966	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(99).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:19:01	49.370794	50.307296	50.137498	37.960000	100.000000	3.115601	2026-01-13 17:48:08	0.994037	0.994037	0.994032	0.965212	1.000000	0.002316											1920x1080-23.98p, yuv420p10le (tv)	990	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(100).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:20:14	49.59176	50.514140	50.361175	37.920000	100.000000	2.811920	2026-01-13 17:49:21	0.994342	0.994342	0.994337	0.965355	1.000000	0.002114											1920x1080-23.98p, yuv420p10le (tv)	1010	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(101).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:21:27	49.604767	50.529362	50.373489	37.920000	100.000000	2.867622	2026-01-13 17:50:34	0.994353	0.994353	0.994349	0.965444	1.000000	0.002108											1920x1080-23.98p, yuv420p10le (tv)	1005	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(102).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:22:41	49.591347	50.515526	50.361823	37.980000	100.000000	2.823701	2026-01-13 17:51:47	0.99434	0.994340	0.994335	0.965391	1.000000	0.002117											1920x1080-23.98p, yuv420p10le (tv)	1030	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(103).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:23:53	49.36552	50.300924	50.131076	37.920000	100.000000	3.116574	2026-01-13 17:53:00	0.994033	0.994033	0.994028	0.965008	1.000000	0.002312											1920x1080-23.98p, yuv420p10le (tv)	970	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(104).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:25:05	49.378601	50.310990	50.141520	37.950000	100.000000	3.114562	2026-01-13 17:54:13	0.994045	0.994045	0.994040	0.965104	1.000000	0.002307											1920x1080-23.98p, yuv420p10le (tv)	965	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(105).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:26:18	49.365493	50.301634	50.131664	37.960000	100.000000	3.117609	2026-01-13 17:55:25	0.994031	0.994031	0.994026	0.965083	1.000000	0.002315											1920x1080-23.98p, yuv420p10le (tv)	989	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(106).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:27:31	49.592664	50.523265	50.365535	37.950000	100.000000	2.894002	2026-01-13 17:56:38	0.994344	0.994344	0.994340	0.965146	1.000000	0.002112											1920x1080-23.98p, yuv420p10le (tv)	1010	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(107).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:28:44	49.605071	50.533450	50.375376	37.940000	100.000000	2.905823	2026-01-13 17:57:51	0.994355	0.994355	0.994350	0.965180	1.000000	0.002107											1920x1080-23.98p, yuv420p10le (tv)	1005	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(108).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:29:57	49.592287	50.519127	50.363968	37.960000	100.000000	2.847437	2026-01-13 17:59:04	0.994342	0.994342	0.994337	0.965103	1.000000	0.002115											1920x1080-23.98p, yuv420p10le (tv)	1030	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(109).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:31:09	49.370613	50.306505	50.136727	37.950000	100.000000	3.115963	2026-01-13 18:00:17	0.994037	0.994037	0.994032	0.965203	1.000000	0.002314											1920x1080-23.98p, yuv420p10le (tv)	973	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(110).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:32:22	49.382409	50.315573	50.146157	37.980000	100.000000	3.113855	2026-01-13 18:01:29	0.994048	0.994048	0.994043	0.965144	1.000000	0.002310											1920x1080-23.98p, yuv420p10le (tv)	969	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(111).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:33:34	49.370055	50.306837	50.136968	37.990000	100.000000	3.116331	2026-01-13 18:02:42	0.994035	0.994035	0.994030	0.965240	1.000000	0.002317											1920x1080-23.98p, yuv420p10le (tv)	993	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(112).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:34:48	49.591082	50.517761	50.362464	37.950000	100.000000	2.851195	2026-01-13 18:03:55	0.99434	0.994340	0.994336	0.965381	1.000000	0.002114											1920x1080-23.98p, yuv420p10le (tv)	1012	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(113).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:36:01	49.603432	50.523388	50.370449	37.960000	100.000000	2.815799	2026-01-13 18:05:09	0.994351	0.994351	0.994347	0.965331	1.000000	0.002109											1920x1080-23.98p, yuv420p10le (tv)	1008	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(114).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:37:14	49.591124	50.514103	50.361299	37.990000	100.000000	2.808630	2026-01-13 18:06:22	0.994338	0.994338	0.994334	0.965488	1.000000	0.002118											1920x1080-23.98p, yuv420p10le (tv)	1033	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(115).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:38:26	49.364989	50.301295	50.131251	37.950000	100.000000	3.118655	2026-01-13 18:07:35	0.994032	0.994032	0.994026	0.964895	1.000000	0.002313											1920x1080-23.98p, yuv420p10le (tv)	973	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(116).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:39:40	49.376554	50.309423	50.139916	37.940000	100.000000	3.114640	2026-01-13 18:08:47	0.994042	0.994042	0.994037	0.965048	1.000000	0.002309											1920x1080-23.98p, yuv420p10le (tv)	968	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(117).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:40:52	49.364992	50.301831	50.131736	38.000000	100.000000	3.118859	2026-01-13 18:09:58	0.99403	0.994030	0.994025	0.964998	1.000000	0.002316											1920x1080-23.98p, yuv420p10le (tv)	992	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(118).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-01-13 18:11:10	2026-01-13 17:42:05	49.592348	50.521551	50.364982	37.950000	100.000000	2.872721	2026-01-13 18:11:10	0.994343	0.994343	0.994339	0.965238	1.000000	0.002113											1920x1080-23.98p, yuv420p10le (tv)	1013	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(119).mkv	1.5	7.1-full_build-www.gyan.dev"
